observation
"[0.03843966871500015, -2.194472251484947e-12, 0.19740013778209686, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.036655325442552567, -0.001713561825454235, 0.19549426436424255, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.03641015663743019, -0.0019498256733641028, 0.19523513317108154, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.0361461415886879, -0.0022057800088077784, 0.19495363533496857, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.035875994712114334, -0.002465974073857069, 0.1946672946214676, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.035600822418928146, -0.0027303812094032764, 0.1943761557340622, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.03532077372074127, -0.002998977666720748, 0.19408026337623596, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.035035863518714905, -0.0032717441208660603, 0.19377964735031128, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.03474609926342964, -0.00354866124689579, 0.19347429275512695, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.03445148468017578, -0.003829709719866514, 0.19316425919532776, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.03415202349424362, -0.004114869982004166, 0.1928495317697525, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.03384771570563316, -0.004404122941195965, 0.19253015518188477, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.033538565039634705, -0.00469744810834527, 0.19220612943172455, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.033224575221538544, -0.004994826857000589, 0.19187748432159424, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.03290574997663498, -0.005296238232403994, 0.19154423475265503, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.03258209303021431, -0.005601662676781416, 0.1912064105272293, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.032253604382276535, -0.005911080166697502, 0.19086401164531708, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.031920287758111954, -0.006224469747394323, 0.19051708281040192, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.03158215060830116, -0.006541811395436525, 0.19016560912132263, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.03123919479548931, -0.006863084156066179, 0.189809650182724, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.03089142218232155, -0.007188268005847931, 0.18944920599460602, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.030538838356733322, -0.007517341058701277, 0.18908429145812988, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.03018144518136978, -0.007850282825529575, 0.18871493637561798, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.029819248244166374, -0.008187071420252323, 0.1883411705493927, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.029452253133058548, -0.008527686819434166, 0.18796299397945404, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.029080461710691452, -0.008872106671333313, 0.1875804364681244, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.028703879565000534, -0.009220309555530548, 0.18719352781772614, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.028322510421276093, -0.00957227312028408, 0.18680228292942047, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.027936361730098724, -0.009927976876497269, 0.1864067167043686, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.02754543535411358, -0.010287397541105747, 0.18600685894489288, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.027149738743901253, -0.0106505136936903, 0.18560273945331573, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.026749275624752045, -0.011017302051186562, 0.18519435822963715, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.02634405344724655, -0.011387741193175316, 0.1847817450761795, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.02593407593667507, -0.011761808767914772, 0.1843649446964264, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.025519348680973053, -0.01213948056101799, 0.1839439570903778, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.02509988099336624, -0.012520736083388329, 0.18351881206035614, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.024675674736499786, -0.012905550189316273, 0.18308952450752258, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.024246741086244583, -0.013293900527060032, 0.18265612423419952, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.02381308190524578, -0.01368576381355524, 0.18221862614154816, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.023374706506729126, -0.014081116765737534, 0.18177707493305206, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.022931622341275215, -0.014479936100542545, 0.18133148550987244, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.022483836859464645, -0.014882197603583336, 0.18088185787200928, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.022031355649232864, -0.015287877060472965, 0.18042825162410736, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.021574189886450768, -0.015696952119469643, 0.1799706667661667, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.021112343296408653, -0.016109397634863853, 0.17950913310050964, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.020645827054977417, -0.016525190323591232, 0.17904368042945862, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.020174648612737656, -0.01694430410861969, 0.1785743236541748, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.019698817282915115, -0.017366714775562286, 0.17810110747814178, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.019218340516090393, -0.01779239997267723, 0.17762403190135956, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.018733229488134384, -0.018221333622932434, 0.1771431267261505, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.018243493512272835, -0.018653489649295807, 0.17665843665599823, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.017749140039086342, -0.01908884383738041, 0.1761699765920639, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.0172501802444458, -0.0195273719727993, 0.17567776143550873, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.016746625304222107, -0.019969049841165543, 0.1751818209886551, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.016238484531641006, -0.020413847640156746, 0.17468219995498657, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.015725769102573395, -0.02086174488067627, 0.17417889833450317, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.015208489261567593, -0.021312713623046875, 0.17367196083068848, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.01468665711581707, -0.021766727790236473, 0.17316140234470367, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.014160284772515297, -0.022223761305212975, 0.17264725267887115, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.013629382476210594, -0.02268378995358944, 0.1721295416355133, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
"[0.013093963265419006, -0.02314678579568863, 0.17160829901695251, -0.12784746289253235, -0.11269538104534149, 0.06545497477054596]"
