action
"[0.0018959707813337445, -0.029809296131134033, 0.011929651722311974]"
"[0.0002704187063500285, -0.003976140171289444, 0.0015934481052681804]"
"[0.0002849737065844238, -0.004390581976622343, 0.0017562743742018938]"
"[0.000290052528725937, -0.00446403818204999, 0.0017888573929667473]"
"[0.00029558950336650014, -0.004537853877991438, 0.0018195246811956167]"
"[0.0003010244108736515, -0.0046124448999762535, 0.001850040047429502]"
"[0.0003064368211198598, -0.00468698563054204, 0.0018804388819262385]"
"[0.0003118460299447179, -0.004761303309351206, 0.0019107480766251683]"
"[0.0003172562865074724, -0.0048353588208556175, 0.0019409620435908437]"
"[0.00032267009373754263, -0.004909138660877943, 0.0019710699561983347]"
"[0.00032808241667225957, -0.004982638638466597, 0.0020010899752378464]"
"[0.00033349927980452776, -0.005055867601186037, 0.0020310068503022194]"
"[0.0003389263292774558, -0.005128803662955761, 0.0020608354825526476]"
"[0.00034440396120771766, -0.005196686368435621, 0.0020882957614958286]"
"[0.00034964631777256727, -0.0052726673893630505, 0.002119750250130892]"
"[0.000355221243808046, -0.005340134259313345, 0.0021470091305673122]"
"[0.0003605432575568557, -0.00541082676500082, 0.0021759886294603348]"
"[0.00036594277480617166, -0.005481381434947252, 0.00220489245839417]"
"[0.0003713610931299627, -0.005551657173782587, 0.0022336957044899464]"
"[0.00037678543594665825, -0.005621622782200575, 0.0022623888216912746]"
"[0.0003822151047643274, -0.005691265221685171, 0.002290961565449834]"
"[0.000387649197364226, -0.005760590545833111, 0.0023194225504994392]"
"[0.00039308538543991745, -0.0058295829221606255, 0.0023477717768400908]"
"[0.0003985274233855307, -0.005898254923522472, 0.0023760038893669844]"
"[0.00040397181874141097, -0.005966593511402607, 0.002404112135991454]"
"[0.00040942238410934806, -0.006034605670720339, 0.002432111417874694]"
"[0.00041487428825348616, -0.006102283019572496, 0.0024599863681942225]"
"[0.000420333759393543, -0.006169624626636505, 0.002487740945070982]"
"[0.00042579753790050745, -0.006236630957573652, 0.0025153837632387877]"
"[0.0004312630626372993, -0.006303300149738789, 0.0025429008528590202]"
"[0.000436737755080685, -0.006369628943502903, 0.0025702952407300472]"
"[0.00044221343705430627, -0.006435616873204708, 0.002597571350634098]"
"[0.0004476973554119468, -0.0065012602135539055, 0.0026247238274663687]"
"[0.0004531862505245954, -0.006566561758518219, 0.002651752205565572]"
"[0.0004586789000313729, -0.006631516385823488, 0.0026786550879478455]"
"[0.00046417780686169863, -0.006696120835840702, 0.0027054427191615105]"
"[0.0004696844844147563, -0.006760376505553722, 0.0027320943772792816]"
"[0.0004751550150103867, -0.006819667760282755, 0.002756301313638687]"
"[0.0004805583448614925, -0.006886810529977083, 0.0027846076991409063]"
"[0.00048613696708343923, -0.006945537403225899, 0.002808566903695464]"
"[0.0004915350000374019, -0.007007410749793053, 0.0028342895675450563]"
"[0.000497015134897083, -0.007069048471748829, 0.002859902335330844]"
"[0.0005025204154662788, -0.007130333688110113, 0.0028853886760771275]"
"[0.000508032098878175, -0.0071912482380867004, 0.0029107348527759314]"
"[0.0005135531537234783, -0.007251781411468983, 0.002935950178653002]"
"[0.0005190800875425339, -0.0073119294829666615, 0.0029610139317810535]"
"[0.0005246133077889681, -0.007371698040515184, 0.0029859456699341536]"
"[0.0005301539204083383, -0.007431074045598507, 0.00301073445007205]"
"[0.0005357009940780699, -0.007490069605410099, 0.0030353800393640995]"
"[0.0005412546452134848, -0.007548671681433916, 0.003059886861592531]"
"[0.0005468176095746458, -0.0076068853959441185, 0.0030842444393783808]"
"[0.0005523863947018981, -0.007664706092327833, 0.003108466509729624]"
"[0.0005579634453170002, -0.007722135167568922, 0.00313253840431571]"
"[0.0005635491688735783, -0.007779169827699661, 0.003156469203531742]"
"[0.0005691411206498742, -0.007835807278752327, 0.0031802530866116285]"
"[0.0005747433169744909, -0.007892048917710781, 0.0032038947101682425]"
"[0.0005803521489724517, -0.007947891019284725, 0.0032273889519274235]"
"[0.0005859702941961586, -0.008003334514796734, 0.003250734880566597]"
"[0.0005915979272685945, -0.008058376610279083, 0.003273931797593832]"
"[0.0005972340004518628, -0.008113017305731773, 0.0032969843596220016]"
"[0.0006028786301612854, -0.00816725380718708, 0.003319891868159175]"
"[0.0006085333880037069, -0.008221082389354706, 0.0033426498994231224]"
"[0.0006141971098259091, -0.008274508640170097, 0.003365251934155822]"
"[0.0006198714254423976, -0.008327526040375233, 0.003387712175026536]"
"[0.0006255549960769713, -0.008380137383937836, 0.003410015720874071]"
"[0.0006312482291832566, -0.00843233522027731, 0.003432171419262886]"
"[0.0006369523471221328, -0.0084841288626194, 0.0034541799686849117]"
"[0.000642667873762548, -0.008535502478480339, 0.003476035315543413]"
"[0.0006481988239102066, -0.008582139387726784, 0.0034954464063048363]"
"[0.0006539505557157099, -0.008636140264570713, 0.0035188826732337475]"
"[0.0006595985614694655, -0.008682058192789555, 0.00353800505399704]"
"[0.0006651973235420883, -0.008730943314731121, 0.0035588450264185667]"
"[0.0006708870641887188, -0.008779496885836124, 0.003579556243494153]"
"[0.000676605268381536, -0.008827636018395424, 0.0036001030821353197]"
"[0.000682333018630743, -0.008875345811247826, 0.0036204943899065256]"
"[0.0006880757864564657, -0.008922616951167583, 0.003640722017735243]"
"[0.0006938264705240726, -0.008969457820057869, 0.003660783637315035]"
"[0.0006995887379162014, -0.009015857242047787, 0.0036806841380894184]"
"[0.0007053643348626792, -0.00906181801110506, 0.0037004186306148767]"
"[0.0007111483719199896, -0.009107342921197414, 0.003719991771504283]"
"[0.0007169446907937527, -0.009152423590421677, 0.0037393984384834766]"
"[0.0007227535825222731, -0.009197069332003593, 0.0037586425896734]"
"[0.0007285739411599934, -0.009241268038749695, 0.0037777144461870193]"
"[0.0007344073383137584, -0.009285028092563152, 0.003796627977862954]"
"[0.0007402513874694705, -0.009328342974185944, 0.0038153736386448145]"
"[0.0007461087661795318, -0.009371215477585793, 0.003833945607766509]"
"[0.000751978368498385, -0.009413642808794975, 0.003852363210171461]"
"[0.0007578617078252137, -0.009455623105168343, 0.0038706024643033743]"
"[0.0007637577364221215, -0.009497159160673618, 0.0038886761758476496]"
"[0.0007696654065512121, -0.009538247250020504, 0.003906589932739735]"
"[0.0007755885599181056, -0.009578887373209, 0.003924329299479723]"
"[0.0007815250428393483, -0.009619082324206829, 0.003941897768527269]"
"[0.000787474971730262, -0.009658826515078545, 0.00395930465310812]"
"[0.0007934374152682722, -0.009698119014501572, 0.003976536449044943]"
"[0.0007994172628968954, -0.009736964479088783, 0.003993601072579622]"
"[0.0008054074714891613, -0.009775359183549881, 0.004010494332760572]"
"[0.0008114155498333275, -0.009813301265239716, 0.0040272255428135395]"
"[0.0008174368995241821, -0.009850792586803436, 0.004043774679303169]"
"[0.0008234729175455868, -0.009887831285595894, 0.004060166422277689]"
"[0.0008295249426737428, -0.009924419224262238, 0.004076376091688871]"
"[0.0008355907630175352, -0.00996055081486702, 0.0040924218483269215]"
"[0.0008416741620749235, -0.009996230714023113, 0.00410829484462738]"
"[0.0008477705996483564, -0.010031457059085369, 0.004123994614928961]"
"[0.0008538849651813507, -0.010066225193440914, 0.0041395253501832485]"
"[0.0008595901890657842, -0.0100967176258564, 0.004152780398726463]"
"[0.0008659532759338617, -0.010133684612810612, 0.00416971743106842]"
"[0.0008717792225070298, -0.010163342580199242, 0.004182637203484774]"
"[0.0008777653565630317, -0.010195608250796795, 0.004197129514068365]"
"[0.0008838467765599489, -0.010227469727396965, 0.004211452789604664]"
"[0.0008899563108570874, -0.01025887206196785, 0.004225613549351692]"
"[0.0008960850536823273, -0.010289810597896576, 0.004239588510245085]"
"[0.000902228697668761, -0.010320279747247696, 0.004253380931913853]"
"[0.0009083859622478485, -0.010350280441343784, 0.004267001990228891]"
"[0.0009145594667643309, -0.010379813611507416, 0.004280440974980593]"
"[0.0009207495604641736, -0.010408873669803143, 0.004293703008443117]"
"[0.00092695391504094, -0.010437466204166412, 0.0043067787773907185]"
"[0.0009331739274784923, -0.010465589351952076, 0.004319676663726568]"
"[0.0009394095977768302, -0.010493242181837559, 0.004332397133111954]"
"[0.0009456624975427985, -0.01052042469382286, 0.004344940651208162]"
"[0.0009519302402622998, -0.010547137819230556, 0.004357296507805586]"
"[0.0009582155616953969, -0.01057338248938322, 0.004369474947452545]"
"[0.0009645160171203315, -0.01059915404766798, 0.004381475038826466]"
"[0.0009708342258818448, -0.010624458082020283, 0.004393293056637049]"
"[0.0009771679760888219, -0.01064929086714983, 0.004404933657497168]"
"[0.000983519828878343, -0.010673652403056622, 0.004416391719132662]"
"[0.01394236646592617, 0.0004573218757286668, 0.0009280030499212444]"
"[0.012662962079048157, -0.001727443654090166, 0.028557423502206802]"
"[0.0017490547616034746, -0.00023029805743135512, 0.0038106050342321396]"
"[0.0018862723372876644, -0.0002617505087982863, 0.0042037698440253735]"
"[0.0019213281339034438, -0.0002597093116492033, 0.00427411962300539]"
"[0.001956015592440963, -0.00026275834534317255, 0.004346088040620089]"
"[0.0019906163215637207, -0.00026667548809200525, 0.004417761694639921]"
"[0.002024229848757386, -0.00027056041290052235, 0.004486273042857647]"
"[0.002058380516245961, -0.0002745992678683251, 0.004556874744594097]"
"[0.002092625480145216, -0.00027862604474648833, 0.004627239890396595]"
"[0.0021268525160849094, -0.0002826328855007887, 0.004697331693023443]"
"[0.0021610420662909746, -0.0002866173454094678, 0.004767145030200481]"
"[0.002195190405473113, -0.0002905836154241115, 0.004836663603782654]"
"[0.0022282323334366083, -0.0002943801518995315, 0.004903409164398909]"
"[0.0022619408555328846, -0.00029827115940861404, 0.004971909336745739]"
"[0.002295719925314188, -0.00030214598518796265, 0.005040125921368599]"
"[0.002329469658434391, -0.0003059942100662738, 0.0051080514676868916]"
"[0.002363173756748438, -0.000309819559333846, 0.005175670608878136]"
"[0.002396827796474099, -0.000313621130771935, 0.005242981482297182]"
"[0.0024292583111673594, -0.00031728800968267024, 0.005307853687554598]"
"[0.0024624650832265615, -0.0003210222639609128, 0.0053741647861897945]"
"[0.002495718654245138, -0.0003247399290557951, 0.0054401736706495285]"
"[0.0025289340410381556, -0.00032842683140188456, 0.0055058663710951805]"
"[0.0025620912201702595, -0.0003320908872410655, 0.0055712321773171425]"
"[0.002595189493149519, -0.00033573692780919373, 0.005636264570057392]"
"[0.002628230955451727, -0.0003393518563825637, 0.005700965411961079]"
"[0.0026599341072142124, -0.0003428552590776235, 0.005763508379459381]"
"[0.002692516427487135, -0.00034640583908185363, 0.005827230401337147]"
"[0.0027251241263002157, -0.00034993045846931636, 0.005890626460313797]"
"[0.002757678274065256, -0.00035344011848792434, 0.005953681189566851]"
"[0.00279016955755651, -0.0003569162217900157, 0.0060163838788867]"
"[0.0028225923888385296, -0.00036037492100149393, 0.006078741978853941]"
