action
"[34.82939529418945, -32.49159622192383, 31.868438720703125]"
"[4.79056453704834, -4.319828987121582, 4.260616779327393]"
"[5.158572673797607, -4.765342712402344, 4.682130336761475]"
"[5.244800567626953, -4.8404364585876465, 4.7567901611328125]"
"[5.334107875823975, -4.9192609786987305, 4.834981441497803]"
"[5.42337703704834, -4.99772834777832, 4.912823677062988]"
"[5.510772705078125, -5.0757036209106445, 4.9900007247924805]"
"[5.599239349365234, -5.153382301330566, 5.067086696624756]"
"[5.68744421005249, -5.230676174163818, 5.1438164710998535]"
"[5.775371551513672, -5.307575225830078, 5.220178127288818]"
"[5.8613667488098145, -5.383990287780762, 5.295875072479248]"
"[5.948425769805908, -5.460086345672607, 5.371462821960449]"
"[6.03520393371582, -5.535781383514404, 5.446669578552246]"
"[6.121694087982178, -5.6110758781433105, 5.521517276763916]"
"[6.207883834838867, -5.6859636306762695, 5.595979690551758]"
"[6.293766975402832, -5.7604522705078125, 5.670073986053467]"
"[6.379356384277344, -5.83452844619751, 5.743777751922607]"
"[6.4646315574646, -5.908193111419678, 5.817114353179932]"
"[6.549610137939453, -5.981449127197266, 5.8900580406188965]"
"[6.634275913238525, -6.054288864135742, 5.962619781494141]"
"[6.718631744384766, -6.126710414886475, 6.0347981452941895]"
"[6.802677154541016, -6.198714256286621, 6.106581687927246]"
"[6.886414051055908, -6.270299434661865, 6.177972793579102]"
"[6.96983528137207, -6.34145975112915, 6.2489800453186035]"
"[7.052943706512451, -6.41219425201416, 6.319586753845215]"
"[7.135733127593994, -6.482504367828369, 6.389794826507568]"
"[7.218206405639648, -6.552382469177246, 6.45961332321167]"
"[7.300362586975098, -6.621833324432373, 6.529020309448242]"
"[7.382195472717285, -6.690849781036377, 6.598034381866455]"
"[7.463708400726318, -6.759432792663574, 6.666643142700195]"
"[7.544901371002197, -6.827577114105225, 6.734838962554932]"
"[7.625763416290283, -6.895283222198486, 6.802636623382568]"
"[7.706310272216797, -6.962552547454834, 6.870023727416992]"
"[7.786524295806885, -7.0293755531311035, 6.936994552612305]"
"[7.866410732269287, -7.095757484436035, 7.003560543060303]"
"[7.9459686279296875, -7.1616950035095215, 7.069706439971924]"
"[8.025198936462402, -7.2271833419799805, 7.135445594787598]"
"[8.104097366333008, -7.292222023010254, 7.200761318206787]"
"[8.182663917541504, -7.356814384460449, 7.265655517578125]"
"[8.260896682739258, -7.420950412750244, 7.330138683319092]"
"[8.338797569274902, -7.48463773727417, 7.394193172454834]"
"[8.416361808776855, -7.5478644371032715, 7.457828521728516]"
"[8.493589401245117, -7.610634803771973, 7.5210371017456055]"
"[8.570478439331055, -7.672951698303223, 7.583817958831787]"
"[8.647032737731934, -7.73480224609375, 7.646178722381592]"
"[8.723247528076172, -7.79619836807251, 7.708105564117432]"
"[8.799120903015137, -7.8571271896362305, 7.76960563659668]"
"[8.87465763092041, -7.917592525482178, 7.8306708335876465]"
"[8.949846267700195, -7.977590084075928, 7.8913068771362305]"
"[9.024694442749023, -8.037124633789062, 7.951502799987793]"
"[9.099202156066895, -8.096190452575684, 8.011276245117188]"
"[9.17336368560791, -8.154781341552734, 8.070601463317871]"
"[9.247180938720703, -8.212909698486328, 8.129491806030273]"
"[9.320651054382324, -8.270560264587402, 8.187946319580078]"
"[9.393776893615723, -8.327737808227539, 8.245964050292969]"
"[9.466552734375, -8.384439468383789, 8.303533554077148]"
"[9.538983345031738, -8.440670013427734, 8.360662460327148]"
"[9.611065864562988, -8.496418952941895, 8.417350769042969]"
"[9.682798385620117, -8.551691055297852, 8.473594665527344]"
"[9.754179000854492, -8.606481552124023, 8.529390335083008]"
"[9.825211524963379, -8.660796165466309, 8.584746360778809]"
"[9.895893096923828, -8.71462631225586, 8.639650344848633]"
"[9.966222763061523, -8.767974853515625, 8.694107055664062]"
"[10.036200523376465, -8.82083797454834, 8.748112678527832]"
"[10.105823516845703, -8.87321949005127, 8.801675796508789]"
"[10.175093650817871, -8.925115585327148, 8.854775428771973]"
"[10.244016647338867, -8.976522445678711, 8.907437324523926]"
"[10.312577247619629, -9.027442932128906, 8.959637641906738]"
"[10.380789756774902, -9.077873229980469, 9.011387825012207]"
"[10.448643684387207, -9.127821922302246, 9.062686920166016]"
"[10.51613998413086, -9.177273750305176, 9.113529205322266]"
"[10.58328914642334, -9.226234436035156, 9.163911819458008]"
"[10.650074005126953, -9.274706840515137, 9.213842391967773]"
"[10.71650505065918, -9.322686195373535, 9.263312339782715]"
"[10.78257942199707, -9.3701753616333, 9.312332153320312]"
"[10.848299026489258, -9.417163848876953, 9.360886573791504]"
"[10.913661003112793, -9.463665008544922, 9.408988952636719]"
"[10.978663444519043, -9.509666442871094, 9.456624031066895]"
"[11.043309211730957, -9.555173873901367, 9.503802299499512]"
"[11.107598304748535, -9.600187301635742, 9.550522804260254]"
"[11.171526908874512, -9.644700050354004, 9.596779823303223]"
"[11.235100746154785, -9.68871784210205, 9.642577171325684]"
"[11.29831314086914, -9.732236862182617, 9.687915802001953]"
"[11.361166000366211, -9.77525806427002, 9.732784271240234]"
"[11.423664093017578, -9.817780494689941, 9.777196884155273]"
"[11.485801696777344, -9.859803199768066, 9.82114315032959]"
"[11.547584533691406, -9.901327133178711, 9.8646240234375]"
"[11.609001159667969, -9.942350387573242, 9.907648086547852]"
"[11.67006778717041, -9.982872009277344, 9.950200080871582]"
"[11.730767250061035, -10.022893905639648, 9.992294311523438]"
"[11.791110038757324, -10.062414169311523, 10.033918380737305]"
"[11.85109806060791, -10.101435661315918, 10.075082778930664]"
"[11.910722732543945, -10.1399507522583, 10.115778923034668]"
"[11.969990730285645, -10.17796802520752, 10.156009674072266]"
"[12.02890396118164, -10.215481758117676, 10.195779800415039]"
"[12.08745288848877, -10.252492904663086, 10.235077857971191]"
"[12.145649909973145, -10.28900146484375, 10.27391242980957]"
"[12.203484535217285, -10.325006484985352, 10.31228256225586]"
"[12.260960578918457, -10.36051082611084, 10.350189208984375]"
"[12.31808090209961, -10.395511627197266, 10.387621879577637]"
"[12.37484359741211, -10.430009841918945, 10.424595832824707]"
"[12.431246757507324, -10.464004516601562, 10.461101531982422]"
"[12.487297058105469, -10.49749755859375, 10.497142791748047]"
"[12.542987823486328, -10.530484199523926, 10.532715797424316]"
"[12.598325729370117, -10.562971115112305, 10.567825317382812]"
"[12.653300285339355, -10.594953536987305, 10.602471351623535]"
"[12.707926750183105, -10.626435279846191, 10.63664436340332]"
"[12.762191772460938, -10.657411575317383, 10.670358657836914]"
"[12.816104888916016, -10.687888145446777, 10.703603744506836]"
"[12.869661331176758, -10.71786117553711, 10.736388206481934]"
"[12.922863960266113, -10.747331619262695, 10.768702507019043]"
"[12.975715637207031, -10.776301383972168, 10.800555229187012]"
"[13.02820873260498, -10.804766654968262, 10.831941604614258]"
"[13.080354690551758, -10.832732200622559, 10.862870216369629]"
"[13.132144927978516, -10.860197067260742, 10.893327713012695]"
"[13.183581352233887, -10.887160301208496, 10.923323631286621]"
"[13.234667778015137, -10.913622856140137, 10.952857971191406]"
"[13.285401344299316, -10.939583778381348, 10.981934547424316]"
"[13.335789680480957, -10.965048789978027, 11.010538101196289]"
"[13.385822296142578, -10.990009307861328, 11.038687705993652]"
"[13.435508728027344, -11.014473915100098, 11.066368103027344]"
"[13.484844207763672, -11.03843879699707, 11.093598365783691]"
"[13.533829689025879, -11.061905860900879, 11.120357513427734]"
"[13.582472801208496, -11.084875106811523, 11.146660804748535]"
"[13.630764961242676, -11.107345581054688, 11.17250919342041]"
"[13.678712844848633, -11.129321098327637, 11.197890281677246]"
"[13.726312637329102, -11.150801658630371, 11.222819328308105]"
"[13.773569107055664, -11.171782493591309, 11.24728775024414]"
"[13.820479393005371, -11.192273139953613, 11.271297454833984]"
"[13.867048263549805, -11.212265968322754, 11.294855117797852]"
"[13.9132719039917, -11.231766700744629, 11.317951202392578]"
"[13.959156036376953, -11.250774383544922, 11.340595245361328]"
"[14.004694938659668, -11.269288063049316, 11.362785339355469]"
"[14.049897193908691, -11.287312507629395, 11.384517669677734]"
"[14.094756126403809, -11.304844856262207, 11.405801773071289]"
"[14.139276504516602, -11.321887016296387, 11.426634788513184]"
"[14.183460235595703, -11.33843994140625, 11.447010040283203]"
"[14.22730541229248, -11.35450553894043, 11.466938018798828]"
"[14.270814895629883, -11.37008285522461, 11.486411094665527]"
"[14.313985824584961, -11.385170936584473, 11.505447387695312]"
"[14.35682201385498, -11.399774551391602, 11.524022102355957]"
"[14.399325370788574, -11.413894653320312, 11.542150497436523]"
